"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"WA007401540","WINDHOEK, WA","2001-01-23","0.00","73","84","63"
"WA007401540","WINDHOEK, WA","2001-01-24","0.79","75","86","65"
"WA007401540","WINDHOEK, WA","2001-01-25","0.00","69","80","60"
"WA007401540","WINDHOEK, WA","2001-01-26","0.28","71","83","62"
"WA007401540","WINDHOEK, WA","2001-01-27","1.69","70","84","59"
"WA007401540","WINDHOEK, WA","2001-01-28","0.12","72","86","60"
"WA007401540","WINDHOEK, WA","2001-01-29","0.24","70","86","63"
"WA007401540","WINDHOEK, WA","2001-01-30","0.00","71","80","63"
"WA007401540","WINDHOEK, WA","2001-01-31","0.20","72","86","61"
"WA007401540","WINDHOEK, WA","2001-02-01","0.00","74","87","63"
"WA007401540","WINDHOEK, WA","2001-02-02","0.00","72","86","57"
"WA007401540","WINDHOEK, WA","2001-02-03","0.00","74","84","56"
"WA007401540","WINDHOEK, WA","2001-02-04","0.00","76","87","63"
"WA007401540","WINDHOEK, WA","2001-02-05","0.00","77","90","64"
"WA007401540","WINDHOEK, WA","2001-02-06","0.04","73","84","66"
"WA007401540","WINDHOEK, WA","2001-02-07","0.00","79","89","66"
"WA007401540","WINDHOEK, WA","2001-02-08","0.00","78","88","69"
"WA007401540","WINDHOEK, WA","2001-02-09","0.04","79","88","69"
"WA007401540","WINDHOEK, WA","2001-02-10","0.00","73","85","63"
"WA007401540","WINDHOEK, WA","2001-02-11","0.00","72","83","63"
"WA007401540","WINDHOEK, WA","2001-02-12","1.46","71","85","66"
"WA007401540","WINDHOEK, WA","2001-02-13","0.35","69","80","62"
"WA007401540","WINDHOEK, WA","2001-02-14","0.00","72","80","62"
"WA007401540","WINDHOEK, WA","2001-02-15","0.00","73","81","63"
"WA007401540","WINDHOEK, WA","2001-02-16","0.00","72","85","63"
"WA007401540","WINDHOEK, WA","2001-02-17","0.00","72","87","62"
"WA007401540","WINDHOEK, WA","2001-02-18","0.00","75","85","58"
"WA007401540","WINDHOEK, WA","2001-02-19","0.00","72","83","54"
"WA007401540","WINDHOEK, WA","2001-02-20","0.00","70","85","55"
"WA007401540","WINDHOEK, WA","2001-02-21","0.00","77","90","63"
"WA007401540","WINDHOEK, WA","2001-02-22","0.00","76","86","64"
"WA007401540","WINDHOEK, WA","2001-02-23","0.39","76","87","66"
"WA007401540","WINDHOEK, WA","2001-02-24","0.04","70","80","60"
"WA007401540","WINDHOEK, WA","2001-02-25","0.31","71","84","65"
"WA007401540","WINDHOEK, WA","2001-02-26","0.43","70","81","62"
"WA007401540","WINDHOEK, WA","2001-02-27","0.00","73","84","63"
"WA007401540","WINDHOEK, WA","2001-02-28","0.00","74","85","63"
"WA007401540","WINDHOEK, WA","2001-03-01","0.00","76","83","60"
"WA007401540","WINDHOEK, WA","2001-03-02","0.00","73","85","58"
"WA007401540","WINDHOEK, WA","2001-03-03","0.00","75","87","58"
"WA007401540","WINDHOEK, WA","2001-03-04","0.00","80","89","63"
"WA007401540","WINDHOEK, WA","2001-03-05","0.00","79","90","66"
"WA007401540","WINDHOEK, WA","2001-03-06","0.00","79","88","67"
"WA007401540","WINDHOEK, WA","2001-03-07","0.00","79","91","66"
"WA007401540","WINDHOEK, WA","2001-03-08","0.04","72","87","63"
"WA007401540","WINDHOEK, WA","2001-03-09","0.47","65",,"63"
"WA007401540","WINDHOEK, WA","2001-03-10","0.79",,"81",
"WA007401540","WINDHOEK, WA","2001-03-11","0.08",,"81","61"
"WA007401540","WINDHOEK, WA","2001-03-12","0.00",,"82","64"
"WA007401540","WINDHOEK, WA","2001-03-13","0.00","74","81","62"
"WA007401540","WINDHOEK, WA","2001-03-14","0.00","74","80","61"
"WA007401540","WINDHOEK, WA","2001-03-15","0.00",,"80","60"
"WA007401540","WINDHOEK, WA","2001-03-16","0.00","76","80","60"
"WA007401540","WINDHOEK, WA","2001-03-17","0.00",,"81","64"
"WA007401540","WINDHOEK, WA","2001-03-18","0.00",,"84","66"
"WA007401540","WINDHOEK, WA","2001-03-19","0.00","80","85","65"
"WA007401540","WINDHOEK, WA","2001-03-20","0.00","76","83","59"
"WA007401540","WINDHOEK, WA","2001-03-21","0.00","77","82","61"
"WA007401540","WINDHOEK, WA","2001-03-22","0.00","69","79","59"
"WA007401540","WINDHOEK, WA","2001-03-23","0.00","75","81","56"
"WA007401540","WINDHOEK, WA","2001-03-24","0.00","72","81","53"
"WA007401540","WINDHOEK, WA","2001-03-25","0.00","76","83","57"
"WA007401540","WINDHOEK, WA","2001-03-26","0.00","77","85","59"
"WA007401540","WINDHOEK, WA","2001-03-27","0.00","80","86","60"
"WA007401540","WINDHOEK, WA","2001-03-28","0.00","76","87","61"
"WA007401540","WINDHOEK, WA","2001-03-29","0.00","76","85","62"
"WA007401540","WINDHOEK, WA","2001-03-30","0.35",,"86","61"
"WA007401540","WINDHOEK, WA","2001-03-31","0.20","69","79","60"
"WA007401540","WINDHOEK, WA","2001-04-01","0.00","71","80","59"
"WA007401540","WINDHOEK, WA","2001-04-02","0.00","74","81","63"
"WA007401540","WINDHOEK, WA","2001-04-03","0.04","73","80","60"
"WA007401540","WINDHOEK, WA","2001-04-04","0.87",,"78","62"
"WA007401540","WINDHOEK, WA","2001-04-05","2.20","70","76","61"
"WA007401540","WINDHOEK, WA","2001-04-06","0.28","66","73","63"
"WA007401540","WINDHOEK, WA","2001-04-07","0.00","65","70","60"
"WA007401540","WINDHOEK, WA","2001-04-08","0.00","68","76","58"
"WA007401540","WINDHOEK, WA","2001-04-09","0.00","72","78","53"
"WA007401540","WINDHOEK, WA","2001-04-10","0.00","73","81","57"
"WA007401540","WINDHOEK, WA","2001-04-11","0.04","76","81","58"
"WA007401540","WINDHOEK, WA","2001-04-12","0.24","73","81","62"
"WA007401540","WINDHOEK, WA","2001-04-13","0.04","69","76","61"
"WA007401540","WINDHOEK, WA","2001-04-14","0.08","67","77","60"
"WA007401540","WINDHOEK, WA","2001-04-15","0.12","71","78","60"
"WA007401540","WINDHOEK, WA","2001-04-16","0.00","65","74","56"
"WA007401540","WINDHOEK, WA","2001-04-17","0.00","71","77","56"
"WA007401540","WINDHOEK, WA","2001-04-18","0.08","73","78","60"
"WA007401540","WINDHOEK, WA","2001-04-19","0.00","71","77","58"
"WA007401540","WINDHOEK, WA","2001-04-20","0.00","70","81","59"
"WA007401540","WINDHOEK, WA","2001-04-21","0.00","74","80","58"
"WA007401540","WINDHOEK, WA","2001-04-22","0.00","70","80","57"
"WA007401540","WINDHOEK, WA","2001-04-23","0.00","76","78","56"
"WA007401540","WINDHOEK, WA","2001-04-24","0.00","66","76","52"
"WA007401540","WINDHOEK, WA","2001-04-25","0.20","72","78","54"
"WA007401540","WINDHOEK, WA","2001-04-26","0.63","60","66","55"
"WA007401540","WINDHOEK, WA","2001-04-27","0.00","62","72","50"
"WA007401540","WINDHOEK, WA","2001-04-28","0.00","67","76","51"
"WA007401540","WINDHOEK, WA","2001-04-29","0.00","67","76","54"
"WA007401540","WINDHOEK, WA","2001-04-30","2.24","70","76","57"
"WA007401540","WINDHOEK, WA","2001-05-01","0.55","59","77","56"
"WA007401540","WINDHOEK, WA","2001-05-02","0.00","65","71","54"
"WA007401540","WINDHOEK, WA","2001-05-03","0.00","69","76","54"
"WA007401540","WINDHOEK, WA","2001-05-04","0.00","66","73","52"
"WA007401540","WINDHOEK, WA","2001-05-05","0.00","61","73","42"
"WA007401540","WINDHOEK, WA","2001-05-06","0.00","65","74","44"
"WA007401540","WINDHOEK, WA","2001-05-07","0.00","67","77","48"
"WA007401540","WINDHOEK, WA","2001-05-08","0.00","68","76","49"
"WA007401540","WINDHOEK, WA","2001-05-09","0.00",,"75","51"
"WA007401540","WINDHOEK, WA","2001-05-10","0.00","69","76","52"
"WA007401540","WINDHOEK, WA","2001-05-11","0.00","68","74","53"
"WA007401540","WINDHOEK, WA","2001-05-12","0.00",,"70","47"
"WA007401540","WINDHOEK, WA","2001-05-13","0.00","62","69","47"
"WA007401540","WINDHOEK, WA","2001-05-14","0.00","58","70","45"
"WA007401540","WINDHOEK, WA","2001-05-15","0.00","65","72","49"
"WA007401540","WINDHOEK, WA","2001-05-16","0.00","65","72","48"
"WA007401540","WINDHOEK, WA","2001-05-17","0.00","63","71","48"
"WA007401540","WINDHOEK, WA","2001-05-18","0.00",,"72","50"
"WA007401540","WINDHOEK, WA","2001-05-19","0.00","63","75","47"
"WA007401540","WINDHOEK, WA","2001-05-20","0.00","64","72","47"
"WA007401540","WINDHOEK, WA","2001-05-21","0.00",,"73","47"
"WA007401540","WINDHOEK, WA","2001-05-22","0.00","71","76","49"
"WA007401540","WINDHOEK, WA","2001-05-23","0.00","69","78","53"
"WA007401540","WINDHOEK, WA","2001-05-24","0.00","69","77","51"
"WA007401540","WINDHOEK, WA","2001-05-25","0.00","62","74","53"
"WA007401540","WINDHOEK, WA","2001-05-26","0.00","67","75","51"
"WA007401540","WINDHOEK, WA","2001-05-27","0.00","67","76","52"
"WA007401540","WINDHOEK, WA","2001-05-28","0.00","68","75","55"
"WA007401540","WINDHOEK, WA","2001-05-29","0.00","68","75","54"
"WA007401540","WINDHOEK, WA","2001-05-30","0.00","67","74","51"
"WA007401540","WINDHOEK, WA","2001-05-31","0.00","71","74","52"
"WA007401540","WINDHOEK, WA","2001-06-01","0.00","65","76","54"
"WA007401540","WINDHOEK, WA","2001-06-02","0.00",,"75","52"
"WA007401540","WINDHOEK, WA","2001-06-03","0.00","67","75","50"
"WA007401540","WINDHOEK, WA","2001-06-04","0.00","67","75","51"
"WA007401540","WINDHOEK, WA","2001-06-05","0.00","67","72","51"
"WA007401540","WINDHOEK, WA","2001-06-06","0.00","66","73","47"
"WA007401540","WINDHOEK, WA","2001-06-07","0.00","66","73","48"
"WA007401540","WINDHOEK, WA","2001-06-08","0.00","68","74","51"
"WA007401540","WINDHOEK, WA","2001-06-09","0.00","62","71","50"
"WA007401540","WINDHOEK, WA","2001-06-10","0.00",,"72","46"
"WA007401540","WINDHOEK, WA","2001-06-11","0.00","68","71","44"
"WA007401540","WINDHOEK, WA","2001-06-12","0.00","61","70","46"
"WA007401540","WINDHOEK, WA","2001-06-13","0.00","64","71","33"
"WA007401540","WINDHOEK, WA","2001-06-14","0.00","62","69","44"
"WA007401540","WINDHOEK, WA","2001-06-15","0.00","57","68","43"
"WA007401540","WINDHOEK, WA","2001-06-16","0.00",,"69","50"
"WA007401540","WINDHOEK, WA","2001-06-17","0.00",,"71","51"
"WA007401540","WINDHOEK, WA","2001-06-18","0.00","61","73","46"
"WA007401540","WINDHOEK, WA","2001-06-19","0.00",,"71","46"
"WA007401540","WINDHOEK, WA","2001-06-20","0.00",,"72","45"
"WA007401540","WINDHOEK, WA","2001-06-21","0.00",,"71","45"
"WA007401540","WINDHOEK, WA","2001-06-22","0.00",,"70","44"
"WA007401540","WINDHOEK, WA","2001-06-23","0.00",,"61","47"
"WA007401540","WINDHOEK, WA","2001-06-24","0.00",,"66","40"
"WA007401540","WINDHOEK, WA","2001-06-25","0.00","56","70","39"
"WA007401540","WINDHOEK, WA","2001-06-26","0.00",,"71","45"
"WA007401540","WINDHOEK, WA","2001-06-27","0.00","57","72","46"
"WA007401540","WINDHOEK, WA","2001-06-28","0.00","60","72","44"
"WA007401540","WINDHOEK, WA","2001-06-29","0.00","50","68","35"
"WA007401540","WINDHOEK, WA","2001-06-30","0.00",,"73","44"
"WA007401540","WINDHOEK, WA","2001-07-01","0.00","56","73","39"
"WA007401540","WINDHOEK, WA","2001-07-02","0.00",,"72","34"
"WA007401540","WINDHOEK, WA","2001-07-03","0.00","62","70","50"
"WA007401540","WINDHOEK, WA","2001-07-04","0.00",,"69","44"
"WA007401540","WINDHOEK, WA","2001-07-05","0.00","52","70","40"
"WA007401540","WINDHOEK, WA","2001-07-06","0.00","52","71","36"
"WA007401540","WINDHOEK, WA","2001-07-07","0.20","66","74","57"
"WA007401540","WINDHOEK, WA","2001-07-08","0.00",,"69","38"
"WA007401540","WINDHOEK, WA","2001-07-09","0.00","59","72","48"
"WA007401540","WINDHOEK, WA","2001-07-10","0.00","60","75","42"
"WA007401540","WINDHOEK, WA","2001-07-11","0.00","66","74","49"
"WA007401540","WINDHOEK, WA","2001-07-12","0.00",,"76","52"
"WA007401540","WINDHOEK, WA","2001-07-13","0.00",,"73","55"
"WA007401540","WINDHOEK, WA","2001-07-14","0.00",,"70","53"
"WA007401540","WINDHOEK, WA","2001-07-15","0.00",,"71","50"
"WA007401540","WINDHOEK, WA","2001-07-16","0.00",,"73","45"
"WA007401540","WINDHOEK, WA","2001-07-17","0.00",,"71","43"
"WA007401540","WINDHOEK, WA","2001-07-18","0.00",,"65","38"
"WA007401540","WINDHOEK, WA","2001-07-19","0.00",,"69","23"
"WA007401540","WINDHOEK, WA","2001-07-20","0.00","54","71","35"
"WA007401540","WINDHOEK, WA","2001-07-21","0.00",,"62","35"
"WA007401540","WINDHOEK, WA","2001-07-22","0.00","51","66","38"
"WA007401540","WINDHOEK, WA","2001-07-23","0.00","54","69","39"
"WA007401540","WINDHOEK, WA","2001-07-24","0.00","55","64","40"
"WA007401540","WINDHOEK, WA","2001-07-25","0.00","52","71","38"
"WA007401540","WINDHOEK, WA","2001-07-26","0.00","60","68","40"
"WA007401540","WINDHOEK, WA","2001-07-27","0.00","54","71","41"
"WA007401540","WINDHOEK, WA","2001-07-28","0.00",,"71","44"
"WA007401540","WINDHOEK, WA","2001-07-29","0.00",,"70","45"
"WA007401540","WINDHOEK, WA","2001-07-30","0.00","57","70","44"
"WA007401540","WINDHOEK, WA","2001-07-31","0.00","65","71","50"
"WA007401540","WINDHOEK, WA","2001-08-01","0.00","57","66","52"
"WA007401540","WINDHOEK, WA","2001-08-02","0.00","60","67","53"
"WA007401540","WINDHOEK, WA","2001-08-03","0.00",,"64","54"
"WA007401540","WINDHOEK, WA","2001-08-04","0.00","60","71","50"
"WA007401540","WINDHOEK, WA","2001-08-05","0.00",,"77","54"
"WA007401540","WINDHOEK, WA","2001-08-06","0.00","66","76","54"
"WA007401540","WINDHOEK, WA","2001-08-07","0.00",,"71","48"
"WA007401540","WINDHOEK, WA","2001-08-08","0.00","61","72","46"
"WA007401540","WINDHOEK, WA","2001-08-09","0.00","60","71","38"
"WA007401540","WINDHOEK, WA","2001-08-10","0.00","62","74","45"
"WA007401540","WINDHOEK, WA","2001-08-11","0.00",,"74","43"
"WA007401540","WINDHOEK, WA","2001-08-12","0.00",,"76","46"
"WA007401540","WINDHOEK, WA","2001-08-13","0.00",,"78","49"
"WA007401540","WINDHOEK, WA","2001-08-14","0.00","67","78","52"
"WA007401540","WINDHOEK, WA","2001-08-15","0.00",,"77","51"
"WA007401540","WINDHOEK, WA","2001-08-16","0.00","60","77","43"
"WA007401540","WINDHOEK, WA","2001-08-17","0.00","63","75","44"
"WA007401540","WINDHOEK, WA","2001-08-18","0.00","66","77","44"
"WA007401540","WINDHOEK, WA","2001-08-19","0.00",,"77","44"
"WA007401540","WINDHOEK, WA","2001-08-20","0.00",,"81","45"
"WA007401540","WINDHOEK, WA","2001-08-21","0.00",,"79","43"
"WA007401540","WINDHOEK, WA","2001-08-22","0.00",,"80","41"
"WA007401540","WINDHOEK, WA","2001-08-23","0.00",,"80","50"
"WA007401540","WINDHOEK, WA","2001-08-24","0.00","69","80","42"
"WA007401540","WINDHOEK, WA","2001-08-25","0.00",,"80","47"
"WA007401540","WINDHOEK, WA","2001-08-26","0.00",,"80","50"
"WA007401540","WINDHOEK, WA","2001-08-27","0.00",,"81","51"
"WA007401540","WINDHOEK, WA","2001-08-28","0.00","74","82","53"
"WA007401540","WINDHOEK, WA","2001-08-29","0.00","65","72","47"
"WA007401540","WINDHOEK, WA","2001-08-30","0.00","55","68","38"
"WA007401540","WINDHOEK, WA","2001-08-31","0.00",,"74","35"
"WA007401540","WINDHOEK, WA","2001-09-01","0.00",,"77","42"
"WA007401540","WINDHOEK, WA","2001-09-02","0.00","65","82","49"
"WA007401540","WINDHOEK, WA","2001-09-03","0.00","72","82","55"
"WA007401540","WINDHOEK, WA","2001-09-04","0.00",,"85","52"
"WA007401540","WINDHOEK, WA","2001-09-05","0.00","72","87","54"
"WA007401540","WINDHOEK, WA","2001-09-06","0.00","76","85","67"
"WA007401540","WINDHOEK, WA","2001-09-07","0.00",,"90","61"
"WA007401540","WINDHOEK, WA","2001-09-08","0.00",,"91","63"
"WA007401540","WINDHOEK, WA","2001-09-09","0.00","82","90","65"
"WA007401540","WINDHOEK, WA","2001-09-10","0.00",,"89","63"
"WA007401540","WINDHOEK, WA","2001-09-11","0.00",,"81","56"
"WA007401540","WINDHOEK, WA","2001-09-12","0.00",,"71","45"
"WA007401540","WINDHOEK, WA","2001-09-13","0.00",,"62","36"
"WA007401540","WINDHOEK, WA","2001-09-14","0.00","63","73","39"
"WA007401540","WINDHOEK, WA","2001-09-15","0.00","67","79","45"
"WA007401540","WINDHOEK, WA","2001-09-16","0.00",,"83","56"
"WA007401540","WINDHOEK, WA","2001-09-17","0.08","61","63","60"
"WA007401540","WINDHOEK, WA","2001-09-18","0.00","67","74","55"
"WA007401540","WINDHOEK, WA","2001-09-19","0.00","60","72","40"
"WA007401540","WINDHOEK, WA","2001-09-20","0.00","61","76","43"
"WA007401540","WINDHOEK, WA","2001-09-21","0.00",,"82","47"
"WA007401540","WINDHOEK, WA","2001-09-22","0.00",,"82","50"
"WA007401540","WINDHOEK, WA","2001-09-23","0.00","69","81","48"
"WA007401540","WINDHOEK, WA","2001-09-24","0.00",,"88","47"
"WA007401540","WINDHOEK, WA","2001-09-25","0.00","78","89","55"
"WA007401540","WINDHOEK, WA","2001-09-26","0.00","74","88","56"
"WA007401540","WINDHOEK, WA","2001-09-27","0.00","68","76","50"
"WA007401540","WINDHOEK, WA","2001-09-28","0.00","72","74","53"
"WA007401540","WINDHOEK, WA","2001-09-29","0.00","84","94","63"
"WA007401540","WINDHOEK, WA","2001-09-30","0.00",,"92","57"
"WA007401540","WINDHOEK, WA","2001-10-01","0.00",,"90","69"
"WA007401540","WINDHOEK, WA","2001-10-02","0.00","84","89","67"
"WA007401540","WINDHOEK, WA","2001-10-03","0.00","78","91","65"
"WA007401540","WINDHOEK, WA","2001-10-04","0.00",,"91","62"
"WA007401540","WINDHOEK, WA","2001-10-05","0.00","81","90","61"
"WA007401540","WINDHOEK, WA","2001-10-06","0.00",,"90","58"
"WA007401540","WINDHOEK, WA","2001-10-07","0.00",,"92","60"
"WA007401540","WINDHOEK, WA","2001-10-08","0.00",,"94","67"
"WA007401540","WINDHOEK, WA","2001-10-09","0.00",,"93","68"
"WA007401540","WINDHOEK, WA","2001-10-10","0.00",,"91","65"
"WA007401540","WINDHOEK, WA","2001-10-11","0.00","82","90","64"
"WA007401540","WINDHOEK, WA","2001-10-12","0.00","84","93","54"
"WA007401540","WINDHOEK, WA","2001-10-13","0.00","84","92","53"
"WA007401540","WINDHOEK, WA","2001-10-14","0.00","82","90","56"
"WA007401540","WINDHOEK, WA","2001-10-15","0.00","83","91","52"
"WA007401540","WINDHOEK, WA","2001-10-16","0.00",,"90","52"
"WA007401540","WINDHOEK, WA","2001-10-17","0.00","80","92","49"
"WA007401540","WINDHOEK, WA","2001-10-18","0.00",,"87","52"
"WA007401540","WINDHOEK, WA","2001-10-19","0.00","75","86","52"
"WA007401540","WINDHOEK, WA","2001-10-20","0.00",,"88","59"
"WA007401540","WINDHOEK, WA","2001-10-21","0.00",,"89","59"
"WA007401540","WINDHOEK, WA","2001-10-22","0.00",,"92","62"
"WA007401540","WINDHOEK, WA","2001-10-23","0.00","81","90","63"
"WA007401540","WINDHOEK, WA","2001-10-24","0.00","80","89","65"
"WA007401540","WINDHOEK, WA","2001-10-25","0.00","65","77","50"
"WA007401540","WINDHOEK, WA","2001-10-26","0.00","75","83","49"
"WA007401540","WINDHOEK, WA","2001-10-27","0.00","73","84","51"
"WA007401540","WINDHOEK, WA","2001-10-28","0.00","76","85","49"
"WA007401540","WINDHOEK, WA","2001-10-29","0.00","74","83","51"
"WA007401540","WINDHOEK, WA","2001-10-30","0.00","69","80","51"
"WA007401540","WINDHOEK, WA","2001-10-31","0.00","78","87","48"
"WA007401540","WINDHOEK, WA","2001-11-01","0.00",,"91","61"
"WA007401540","WINDHOEK, WA","2001-11-02","0.00",,"90","63"
"WA007401540","WINDHOEK, WA","2001-11-03","0.00",,"81","58"
"WA007401540","WINDHOEK, WA","2001-11-04","0.00","75","88","56"
"WA007401540","WINDHOEK, WA","2001-11-05","0.00","83","90","62"
"WA007401540","WINDHOEK, WA","2001-11-06","0.00","79","90","59"
"WA007401540","WINDHOEK, WA","2001-11-07","0.00",,"88","64"
"WA007401540","WINDHOEK, WA","2001-11-08","0.00","80","89","61"
"WA007401540","WINDHOEK, WA","2001-11-09","0.00","76","89","59"
"WA007401540","WINDHOEK, WA","2001-11-10","0.00",,"92","60"
"WA007401540","WINDHOEK, WA","2001-11-11","0.00",,"92","61"
"WA007401540","WINDHOEK, WA","2001-11-12","0.00","80","91","62"
"WA007401540","WINDHOEK, WA","2001-11-13","0.00","81","89","55"
"WA007401540","WINDHOEK, WA","2001-11-14","0.00","77","89","54"
"WA007401540","WINDHOEK, WA","2001-11-15","0.00","77","90","59"
"WA007401540","WINDHOEK, WA","2001-11-16","0.00","84","93","67"
"WA007401540","WINDHOEK, WA","2001-11-17","0.00","79","90","65"
"WA007401540","WINDHOEK, WA","2001-11-18","0.00","78","88","62"
"WA007401540","WINDHOEK, WA","2001-11-19","0.00","72","85","56"
"WA007401540","WINDHOEK, WA","2001-11-20","0.00",,"88","51"
"WA007401540","WINDHOEK, WA","2001-11-21","0.00","79","90","60"
"WA007401540","WINDHOEK, WA","2001-11-22","0.00","88","94","64"
"WA007401540","WINDHOEK, WA","2001-11-23","0.00",,"96","71"
"WA007401540","WINDHOEK, WA","2001-11-24","0.39","80","89","66"
"WA007401540","WINDHOEK, WA","2001-11-25","0.12","70","82","61"
"WA007401540","WINDHOEK, WA","2001-11-26","0.00","79","85","62"
"WA007401540","WINDHOEK, WA","2001-11-27","0.00","79","90","64"
"WA007401540","WINDHOEK, WA","2001-11-28","0.00","83","89","65"
"WA007401540","WINDHOEK, WA","2001-11-29","0.00",,"90","65"
"WA007401540","WINDHOEK, WA","2001-11-30","0.00","81","91","61"
"WA007401540","WINDHOEK, WA","2001-12-01","0.00",,"90","61"
"WA007401540","WINDHOEK, WA","2001-12-02","0.00","75","89","51"
"WA007401540","WINDHOEK, WA","2001-12-03","0.00",,"87","53"
"WA007401540","WINDHOEK, WA","2001-12-04","0.00","74","83","51"
"WA007401540","WINDHOEK, WA","2001-12-05","0.00","75","89","54"
"WA007401540","WINDHOEK, WA","2001-12-06","0.00",,,"63"
"WA007401540","WINDHOEK, WA","2001-12-07","0.08",,,
"WA007401540","WINDHOEK, WA","2001-12-08","0.00",,,
"WA007401540","WINDHOEK, WA","2001-12-09","0.00","75",,
"WA007401540","WINDHOEK, WA","2001-12-10","0.00","74","89",
